_source.data.protocol,_source.data.id,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.description,_source.rule.groups,_source.rule.pci_dss,_source.rule.tsc,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.mitre.id,_source.rule.frequency,_source.rule.hipaa,_source.agent.description,_source.rule.id,history._source.rule.firedtimes,history._source.data.id.200,history._source.data.id.300,history._source.data.id.400,history._source.data.id.500,T1212,T1068,T1064,T1210,T1083,T1055,T1190,output_2,output_1
GET,200,42,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4822,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2124,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5683,2,0,4,9,0,0,0,0,8,8,7,NORMAL,NORMAL
GET,500,1322,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,1843,0,0,0,15,0,0,1,0,0,0,0,NORMAL,NORMAL
GET,500,242,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,285,0,0,0,15,0,0,0,0,0,2,13,NORMAL,NORMAL
GET,304,395,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,391,5,7,3,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4473,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4475,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,16,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,3,1,1,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,699,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4565,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,208,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,649,0,13,1,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4546,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4544,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,74,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,77,9,2,4,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,304,582,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4214,0,13,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,579,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,597,2,12,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4144,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4214,0,13,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,735,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,862,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,270,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,273,0,12,1,2,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,660,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,701,0,13,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1042,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,3573,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,22,0,10,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]","[""6.5"",""10.6.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC7.2"",""CC7.3""]","[""SA.11"",""AU.6""]","[""IV_35.7.d""]", ,14,"[""164.312.b""]",APACHE_SERVER,31162,430,0,0,0,15,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5116,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5185,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,600,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,3150,1,12,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,27,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,485,15,0,0,0,0,0,0,0,0,0,1,NORMAL,NORMAL
GET,500,710,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,5777,8,0,2,5,0,0,1,0,0,0,2,NORMAL,NORMAL
GET,304,622,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4319,3,11,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,183,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,184,11,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,136,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,167,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,264,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,315,15,0,0,0,0,4,0,0,0,1,4,NORMAL,NORMAL
GET,200,5555,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5770,4,0,2,9,0,0,2,0,1,1,1,NORMAL,NORMAL
GET,200,503,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,567,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,3460,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3506,0,12,2,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,290,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,287,14,0,0,1,0,2,0,0,0,1,4,NORMAL,NORMAL
GET,304,219,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,220,0,15,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,170,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,593,4,10,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,705,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,724,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,19,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,308,0,0,2,13,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2499,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5745,3,0,0,12,0,0,0,0,8,8,8,NORMAL,NORMAL
GET,500,695,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,2829,0,0,1,14,0,0,0,0,2,2,2,NORMAL,NORMAL
GET,304,451,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,454,1,7,6,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,141,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,919,4,11,0,0,0,0,0,0,0,0,0,XSS,ATTACK
POST,401,243,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,242,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,697,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4565,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,206,448,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,449,15,0,0,0,0,0,0,0,0,0,1,NORMAL,NORMAL
GET,304,6366,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,6363,2,13,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4276,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4274,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5796,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5919,9,0,0,6,0,0,1,0,2,2,3,NORMAL,NORMAL
POST,401,36,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,875,1,9,5,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,2572,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2631,0,0,0,15,0,0,7,0,1,2,2,NORMAL,NORMAL
GET,200,1197,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,1042,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,724,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,720,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,18,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,31,5,10,0,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,200,2,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,42,2,6,0,7,0,0,7,0,0,0,0,NORMAL,NORMAL
GET,304,135,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,167,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,24,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,23,3,6,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,6,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,139,6,0,9,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,628,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4319,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,6110,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,6093,1,0,0,14,0,0,1,0,4,4,4,NORMAL,NORMAL
GET,500,299,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,5673,2,0,0,13,0,0,0,0,3,3,2,NORMAL,NORMAL
GET,304,962,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1010,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,481,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,531,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2738,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,6293,1,0,0,14,0,0,1,0,2,2,2,NORMAL,NORMAL
GET,500,1989,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,5546,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4052,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3318,7,8,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,403,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,248,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,500,325,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,358,0,0,0,15,0,0,0,0,0,2,13,NORMAL,NORMAL
POST,401,47,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,52,0,0,15,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,703,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,858,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1137,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1143,3,9,3,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4105,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4130,2,13,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,1338,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,1843,0,0,1,14,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,401,263,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , ,nan,APACHE_SERVER,31101,1190,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,616,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,604,0,0,0,15,0,0,0,0,0,1,14,NORMAL,NORMAL
GET,200,238,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,232,13,0,0,2,0,0,2,0,0,0,8,XSS,ATTACK
GET,304,4333,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4372,0,12,2,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,19,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,69,9,4,2,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,500,1,0,10,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]","[""6.5"",""10.6.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC7.2"",""CC7.3""]","[""SA.11"",""AU.6""]","[""IV_35.7.d""]", ,14,"[""164.312.b""]",APACHE_SERVER,31162,67,8,0,0,7,0,0,0,0,0,2,9,NORMAL,NORMAL
POST,401,34,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,132,4,0,11,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,749,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,790,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,721,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,2885,10,0,0,5,0,0,0,0,1,1,1,NORMAL,NORMAL
GET,500,1332,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,1843,0,0,0,15,0,0,1,0,0,0,0,NORMAL,NORMAL
GET,200,6081,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,6089,4,0,0,11,0,0,0,0,6,6,5,NORMAL,NORMAL
GET,304,3635,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,3671,0,14,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5725,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5837,5,0,0,10,0,0,3,0,0,0,1,NORMAL,NORMAL
GET,304,62,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,109,0,11,4,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,552,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,590,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,401,147,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,2418,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,378,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,983,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,301,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,306,1,12,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2626,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2635,0,0,0,15,0,0,3,0,1,1,1,NORMAL,NORMAL
GET,304,4134,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4216,2,11,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,11,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,56,2,10,3,0,0,0,0,0,0,0,0,Broken_Authentication,ATTACK
GET,200,390,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,395,5,7,3,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,308,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,341,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,5239,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,5651,7,0,8,0,0,0,0,0,2,2,2,NORMAL,NORMAL
GET,200,736,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4651,1,13,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,279,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,427,3,2,10,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,304,898,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,952,2,11,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,1037,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,1084,1,12,1,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,398,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,413,5,9,0,1,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,2829,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,2875,0,0,0,15,0,0,0,0,6,6,6,NORMAL,NORMAL
GET,304,4320,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4308,3,11,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,620,0,6,XSS (Cross Site Scripting) attempt.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.7""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1064""]", , ,APACHE_SERVER,31105,4893,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,459,0,6,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31106,5837,10,0,0,5,0,0,2,0,0,0,2,NORMAL,NORMAL
GET,200,100,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31100,304,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,4653,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,4652,2,13,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,11,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,28,2,13,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,397,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,391,1,14,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
POST,401,69,0,5,Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]", , , ,APACHE_SERVER,31101,4448,2,11,2,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,401,0,6,Common web attack.,"[""web"",""accesslog"",""attack""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1055"",""T1083"",""T1190""]", , ,APACHE_SERVER,31104,5683,2,0,6,7,0,0,0,0,7,7,6,NORMAL,NORMAL
GET,500,194,0,7,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]","[""6.5"",""11.4"",""6.5.1""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]","[""T1190""]", , ,APACHE_SERVER,31103,166,0,0,0,15,0,0,0,0,0,2,13,NORMAL,NORMAL
GET,304,667,0,1,Access log messages grouped.,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31100,4448,2,12,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,344,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,312,1,8,6,0,0,0,0,0,0,0,0,brute_force,ATTACK
GET,200,886,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,977,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,500,404,0,5,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]", , , , , , , ,APACHE_SERVER,31122,403,0,0,0,15,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,688,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,726,0,15,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,304,550,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , ,nan,APACHE_SERVER,31108,592,3,11,1,0,0,0,0,0,0,0,0,NORMAL,NORMAL
GET,200,825,0,1,Ignored URLs (simple queries).,"[""web"",""accesslog""]", , , , , , , ,APACHE_SERVER,31108,823,15,0,0,0,0,0,0,0,0,0,0,NORMAL,NORMAL
